Subject ID,Trial,Expected Value
6,88,0.967231272
6,89,0.967231272
6,90,0.976383894
6,91,0.982566844
6,92,0.958895461
6,93,0.971229499
6,94,0.979235963
6,95,0.955701938
6,96,0.969089842
6,97,0.945967531
6,98,0.923788376
6,99,0.947817424
6,100,0.963086687
6,101,0.973194524
6,102,0.949886598
6,103,0.964723391
6,104,0.974442034
6,105,0.951086847
6,106,0.965628429
6,107,0.975124336
7,1,0.544212824
7,2,0.544212824
7,3,0.583391561
7,4,0.618280702
7,5,0.649480923
7,6,0.677485267
7,7,0.702703752
7,8,0.679784578
7,9,0.705270805
7,10,0.705270805
7,11,0.705270805
7,12,0.705270805
7,13,0.705270805
7,14,0.728192576
7,15,0.748882098
7,16,0.724918977
7,17,0.746463338
7,18,0.765856095
7,19,0.783378775
7,20,0.799263167
7,21,0.799263167
7,22,0.813703364
7,23,0.826863925
7,24,0.838885703
7,25,0.81221842
7,26,0.787252219
7,27,0.804213638
7,28,0.819378439
7,29,0.833009473
7,30,0.845315475
7,31,0.845315475
7,32,0.845315475
7,33,0.819247903
7,34,0.833400157
7,35,0.808265161
7,36,0.784652525
7,37,0.802878208
7,38,0.819037073
7,39,0.833449622
7,40,0.808668971
7,41,0.824423679
7,42,0.800302214
7,43,0.817092002
7,44,0.832014228
7,45,0.845347981
7,46,0.820284909
7,47,0.835126402
7,48,0.848356335
7,49,0.823320285
7,50,0.823320285
7,51,0.838037455
7,52,0.851139834
7,53,0.826111266
7,54,0.840697116
7,55,0.853671272
7,56,0.865272101
7,57,0.865272101
7,58,0.839638744
7,59,0.852993026
7,60,0.864884475
7,61,0.875527605
7,62,0.885094466
7,63,0.893725873
7,64,0.90153882
7,65,0.874238445
7,66,0.848630127
7,67,0.861746227
7,68,0.873339249
7,69,0.88365083
7,70,0.857565399
7,71,0.869753576
7,72,0.8445332
7,73,0.858195702
7,74,0.870269716
7,75,0.881002356
7,76,0.890589274
7,77,0.864234791
7,78,0.875841349
7,79,0.886145096
7,80,0.89534101
9,1,0.830187707
9,2,0.90910834
9,3,0.943904869
9,4,0.96258284
9,5,0.973749861
9,6,0.980910772
9,7,0.985736929
9,8,0.989113327
9,9,0.955116279
9,10,0.923219151
9,11,0.972366521
9,12,0.939330263
9,13,0.908321819
9,14,0.965575711
9,15,0.980294212
9,16,0.987114506
9,17,0.990949152
9,18,0.957023687
9,19,0.983526706
9,20,0.95003025
9,21,0.980506406
9,22,0.988593915
9,23,0.992424968
9,24,0.994615395
9,25,0.996003339
9,26,0.996942584
9,27,0.997608008
9,28,0.998095666
9,29,0.963918624
9,30,0.931848044
9,31,0.979017691
9,32,0.945855437
9,33,0.914725343
9,34,0.970587865
9,35,0.984265859
9,36,0.990295267
9,37,0.993520322
9,38,0.959551
9,39,0.985587101
9,40,0.952056524
9,41,0.982170892
9,42,0.948811662
9,43,0.980387432
9,44,0.988884805
9,45,0.955149759
9,46,0.923492461
9,47,0.973916277
9,48,0.985806612
9,49,0.991094048
9,50,0.957241107
9,51,0.98418027
9,52,0.950713049
9,53,0.981290432
9,54,0.989364994
9,55,0.993139375
9,56,0.995258918
9,57,0.961215065
9,58,0.98667303
9,59,0.992584936
9,60,0.995233585
9,61,0.996696413
9,62,0.962594798
9,63,0.987658483
9,64,0.993309194
9,65,0.959382769
9,66,0.927545663
9,67,0.976598023
9,68,0.987673955
9,69,0.992442787
9,70,0.958540572
9,71,0.985146596
9,72,0.951645822
9,73,0.982000247
9,74,0.989914838
9,75,0.993571697
9,76,0.995603191
9,77,0.961548889
9,78,0.986942037
9,79,0.992803811
9,80,0.9954132
9,81,0.996844942
9,82,0.962739298
9,83,0.987778876
9,84,0.993410125
9,85,0.959481112
9,86,0.986008804
9,87,0.992345314
9,88,0.958464687
9,89,0.926670471
9,90,0.976052396
9,91,0.987319036
9,92,0.992204719
9,93,0.958312895
9,94,0.98499031
9,95,0.991547126
9,96,0.99456572
9,97,0.960563138
9,98,0.960563138
9,99,0.986371965
9,100,0.992448729
9,101,0.995180472
9,102,0.96115268
9,103,0.986788152
9,104,0.99275039
9,105,0.958848985
9,106,0.985568138
9,107,0.992028047
9,108,0.958159665
9,109,0.926377054
9,110,0.975835385
9,111,0.987155366
9,112,0.992079282
9,113,0.958191848
9,114,0.984896217
9,115,0.991473141
9,116,0.994506964
9,117,0.960506311
9,118,0.986326415
9,119,0.992411933
9,120,0.995150541
10,1,0.795346038
10,2,0.874142479
10,3,0.912748837
10,4,0.935687333
10,5,0.950758589
10,6,0.961294701
10,7,0.961294701
10,8,0.968978193
10,9,0.937092218
10,10,0.907248391
10,11,0.954199577
10,12,0.923295374
10,13,0.894349933
10,14,0.948382663
10,15,0.965025893
10,16,0.97396494
10,17,0.979686579
10,18,0.947759033
10,19,0.973072322
10,20,0.941584768
10,21,0.970459859
10,22,0.979613592
10,23,0.984619509
10,24,0.987866993
10,25,0.990164988
10,26,0.991878238
10,27,0.993200626
10,28,0.994246902
10,29,0.961922117
10,30,0.931655166
10,31,0.973864817
10,32,0.942643344
10,33,0.913391253
10,34,0.963937439
10,35,0.977866044
10,36,0.984658675
10,37,0.988661165
10,38,0.956608903
10,39,0.980551899
10,40,0.948964419
10,41,0.976735687
10,42,0.945342248
10,43,0.974574637
10,44,0.983564955
10,45,0.951782215
10,46,0.922020406
10,47,0.967673798
10,48,0.979911598
10,49,0.985953592
10,50,0.954045073
10,51,0.978936167
10,52,0.94743255
10,53,0.975717148
10,54,0.984280413
10,55,0.988740832
10,56,0.991500147
10,57,0.959351816
10,58,0.982582432
10,59,0.988814256
10,60,0.991955145
10,61,0.993882273
10,62,0.961647187
10,63,0.984339969
10,64,0.990190892
10,65,0.958151828
10,66,0.928149195
10,67,0.972143601
10,68,0.98330801
10,69,0.98860976
10,70,0.956620629
10,71,0.980997702
10,72,0.949435901
10,73,0.977350057
10,74,0.985629405
10,75,0.989867822
10,76,0.992450661
10,77,0.960280362
10,78,0.983372742
10,79,0.989491678
10,80,0.992539427
10,81,0.994389015
10,82,0.962144011
10,83,0.984773282
10,84,0.990570488
10,85,0.95852458
10,86,0.982638741
10,87,0.989187545
10,88,0.957203426
10,89,0.92725202
10,90,0.971593984
10,91,0.982966441
10,92,0.98839885
10,93,0.956423359
10,94,0.98088102
10,95,0.987787325
10,96,0.991327257
10,97,0.95921685
10,98,0.982733897
10,99,0.989084623
10,100,0.992270853
10,101,0.994208298
10,102,0.961972744
10,103,0.984657392
10,104,0.99049236
10,105,0.958451043
10,106,0.982590304
10,107,0.989156851
10,108,0.957175126
10,109,0.927225986
10,110,0.971579476
10,111,0.982960185
10,112,0.988398501
10,113,0.956423954
10,114,0.980885605
10,115,0.987794711
10,116,0.991336567
10,117,0.959226565
10,118,0.982744793
10,119,0.989096239
10,120,0.992282847
12,1,0.917046308
12,2,0.977236325
12,3,0.992331482
12,4,0.997035784
12,5,0.998723879
12,6,0.999397796
12,7,0.999691476
12,8,0.999829583
12,9,0.958907705
12,10,0.920305656
12,11,0.989213347
12,12,0.94883502
12,13,0.910741216
12,14,0.986877768
12,15,0.996596136
12,16,0.998880166
12,17,0.999565658
12,18,0.958659351
12,19,0.994329748
12,20,0.95369366
12,21,0.993148076
12,22,0.998207748
12,23,0.999403657
12,24,0.99976519
12,25,0.999893903
12,26,0.99994592
12,27,0.999969323
12,28,0.999980918
12,29,0.959055658
12,30,0.920450374
12,31,0.989297502
12,32,0.948917355
12,33,0.910821807
12,34,0.986927453
12,35,0.996628419
12,36,0.998902122
12,37,0.99958118
12,38,0.958674511
12,39,0.994340807
12,40,0.953704457
12,41,0.953704457
12,42,0.953704457
12,43,0.953704457
12,44,0.993156156
12,45,0.993156156
12,46,0.993156156
12,47,0.998213924
12,48,0.957374629
12,49,0.918849829
12,50,0.988772063
12,51,0.948416082
12,52,0.910343213
12,53,0.986743465
12,54,0.996548454
12,55,0.998863516
12,56,0.999560703
12,57,0.958654919
12,58,0.994329494
12,59,0.953693626
12,60,0.993149413
12,61,0.993149413
12,62,0.993149413
12,63,0.998209447
12,64,0.998209447
12,65,0.999405326
12,66,0.999766688
12,67,0.958851503
12,68,0.920255656
12,69,0.920255656
12,70,0.883819068
12,71,0.849394681
12,72,0.979586843
12,73,0.979586843
12,74,0.979586843
12,75,0.979586843
12,76,0.939687395
12,77,0.989715714
12,78,0.949298429
