Subject ID,Trial,Expected Value
12,55,0.776797584
12,56,0.776797584
12,57,0.776797584
12,58,0.776797584
12,59,0.776797584
12,60,0.776797584
12,61,0.959408226
12,62,0.920056889
12,63,0.920056889
12,64,0.882934561
12,65,0.882934561
12,66,0.882934561
12,67,0.882934561
12,68,0.882934561
12,69,0.847887706
12,70,0.847887706
12,71,0.847887706
12,72,0.847887706
12,73,0.973659231
12,74,0.933874711
12,75,0.896340747
12,76,0.896340747
12,77,0.896340747
12,78,0.896340747
